"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GenesInGo"
"45","GO:0006644","phospholipid metabolic process","178/6079","346/17059",0.514450867052023,1.44366134907723,6.2035658268529,9.02302179394347e-10,5.6243502515581e-08,4.47519532938001e-08,"Synj1/Pip5k1b/Hexb/Lpin1/Lcat/Mtmr6/Plppr4/Plppr5/Smpd3/Ttc7/Dnajc19/Pigp/Slc30a5/Chpt1/Abca3/Mboat2/Inpp5k/Sgms1/Mtmr12/Pgp/Nr1h4/Itpka/Pgap3/Cln8/Fig4/Vac14/Agpat1/Mppe1/Smpd1/Impa2/Ormdl3/Fabp3/Sh3yl1/Mecp2/Plce1/Scp2/Pip4k2c/Vapa/Pemt/Ttc7b/Pcx/Tafazzin/Pla2g4e/Plaat3/Pla2g4f/Plcg2/Acp6/Hmgcs2/Capn2/Smpdl3b/Htr2a/Serinc1/Pigg/Sgpp1/Pnpla8/Plpp1/Dgkg/Osbp/Plscr1/Dhrs7b/Lclat1/Agpat4/Impa1/Mtm1/Mtmr1/Bpnt1/Pigv/Serinc5/Pigu/Plaat1/Dgkh/Abhd3/Gnpat/Pla2g6/Gata6/Adgrf5/Pcyt1a/Ggps1/Becn1/Pla2g7/Acsl5/Flvcr1/Efr3b/Samd8/Pyurf/Lpgat1/Pik3cb/Abhd4/Pigl/Sh3glb1/Dgkk/Idi1/Pik3c2b/Pld1/Fitm1/Ptdss1/Ddhd1/Snca/Bscl2/Plpp6/Plbd1/Mtmr7/Gpaa1/Pmvk/Pi4ka/Pcyt2/Sptlc2/Scarb1/Napepld/Plpp5/Uvrag/Erbb4/Pign/Hycc1/Agpat3/Pla2g12a/Dgki/Pigw/Inpp5j/Dbi/Hdhd5/Gdpd1/Abhd16a/Naaa/Fitm2/Tmem150a/Pik3c2g/Abhd5/Pigq/Sacm1l/Gpat2/Plbd2/Pld2/Inpp5a/Dgke/Pnpla7/Ormdl1/Pgap4/Plcd1/Tmem38b/Inpp4a/Pla2g5/Ptdss2/Plb1/Lpcat3/Phb2/Plcd4/Gnb3/Plek/Abca2/Inpp5d/Pdgfa/Cds2/Arf1/Gpcpd1/Gpat3/Plcb4/Alox15/Inppl1/Gde1/Agpat2/Proca1/Abhd12/Cdipt/Chp1/Ptpmt1/Mtmr3/Plcb2/Alox8/Pisd/Hadha/Selenoi/Dpm2/Dolk/Lpcat4/Pip4k2a/Dgkz/Fgf7",178,346
"46","GO:0007034","vacuolar transport","97/6079","165/17059",0.587878787878788,1.64971611160129,6.2399099220607,1.0044784882896e-09,6.2004604160634e-08,4.93359592715364e-08,"Tmem50b/Snx27/Chmp1b2/Asb14/Lamp2/Kif13a/Gga3/Vps29/Gnptab/Rilp/Clu/Lamp1/Ubxn6/Chmp3/Chmp1b/Ndfip1/Vps53/Dennd3/Vps35/Slc17a9/Mon1a/Slc48a1/Epg5/Mgrn1/Vps8/Vps33a/Sorl1/Npc1/Ehd3/Prkn/Gak/Igf2r/Aktip/Chmp4c/Snx16/Clec16a/Vps13a/Mtm1/Chmp4b/Vti1b/Ap3b1/Vps25/Trak2/Becn1/Ncoa4/Dtx3l/Slc30a2/Vta1/Tmem50a/Rhob/Ap1g2/Stx7/Leprotl1/Arl8b/Atp6v0d1/Hook1/Stx8/Lyset/Mvb12a/Vps28/Pink1/Sort1/Leprot/Chmp1a/Vps52/Vps4b/Rab12/Tgfbrap1/Plekhm2/Vps13d/Hgsnat/Vps13c/Igtp/Irgm2/Ap3d1/Snapin/Nedd4/Trak1/Scarb2/C9orf72/Psap/Cacng5/Plekhf2/Rab7/Slc30a3/Ankfy1/M6pr/Vcp/Snf8/Plekhf1/Chmp2a/Arf1/Tsg101/Sqstm1/Vps37b/Grn/Slc30a4",97,165
"47","GO:0010038","response to metal ion","185/6079","364/17059",0.508241758241758,1.42623723537525,6.11628653628626,1.47951065883506e-09,9.04493150853206e-08,7.19689091736976e-08,"Sod1/Fxn/Prkaa1/Edn1/Micu2/Lcat/Hfe/Fos/Mdm2/Mapk1/Smpd3/Hesx1/Tspo/Gclc/Fech/Slc1a1/Anxa5/Slc30a5/Trpc3/Ptk2b/Kcnq3/Abcc9/P2rx7/Itpka/P2rx4/Pef1/Smpd1/Impa2/Slc25a23/Ddx19a/Rasgrp2/Loxl2/Mecp2/Atp7b/Lta4h/Slc25a13/Cpne8/Inhbb/Junb/Calm1/Mef2a/Ank3/Gdi1/Plcg2/Gpr39/Bmp6/Stk39/Hmgcs2/Mef2c/Chuk/Pln/Abcb1a/Kcnmb1/Nfatc1/Cav1/Add1/Tigar/Abat/Gipr/Plscr1/Npc1/Slc39a8/Htt/Capn3/Akap5/Ppp3ca/Anxa7/Adam9/Sod2/Tnnc1/Gphn/Eif2s1/Fosb/Mt3/Mt2/Mt1/Slc30a10/Trpc1/Ryr2/Map1lc3a/Aqp1/Homer1/Cybrd1/Cuta/Becn1/Atf4/Dlg2/Slc25a12/Casr/Maob/Slc30a2/Lrrk2/Slc30a1/Carf/Clic4/Ppp1ca/Glud1/Tfrc/Cdkn1b/Mapk9/Ect2/Enpp1/Akt1/Cpne6/App/Crip1/Snca/Micu3/Cpne5/Lgmn/Iqgap1/Hif1a/B2m/Sord/Slc25a24/Jund/Mcoln1/Pparg/Atf1/Slc11a2/D2hgdh/Cpa1/Ppif/Anxa11/Guca1a/Pam/Slfn14/Bcl2/Atp1a3/Acta1/Nek7/Fn1/Nfe2l2/Mttp/Txnip/Ucp2/Abcc8/Braf/Gria1/Mtf1/Atp1a2/Calr/Ptgs2/Adcy7/Ttn/Wnk1/Scn5a/Asph/Cdk1/Bsg/Ncstn/Ggh/Gpi1/Chp2/Pgam2/Slc30a3/Stim1/Plcd1/Slc13a5/Adcy1/Alad/P2rx5/Abcb6/Nfe2l1/Nfatc2/Park7/Prnp/Bnip3/Tnnt2/Sec31a/Prkaa2/Ppp5c/Alox15/Thbs1/Uros/Tfr2/Mapk3/Slc25a39/Camk2b/Gatm/Slc30a4/Kcnk3/Gss/Gsn/Cat",185,364
"48","GO:0043269","regulation of monoatomic ion transport","239/6079","493/17059",0.484787018255578,1.36041811883894,6.04227105017612,2.01568126563839e-09,1.19772911092793e-07,9.53011722838966e-08,"Akap6/Nr3c2/Adrb1/Edn1/Camk2a/Hfe/Adrb2/Coa8/Tspo/Nppa/Pdpk1/Trdn/Kcnj5/Nedd4l/Mtor/Trpc3/Ptk2b/Homer2/Serpine2/Cacna1d/Abcc9/Tgfb1/Inpp5k/Akap9/P2rx7/P2rx4/Agtr1a/Slc31a2/Htr1b/Afg3l2/Dspp/Cemip/Sri/Ppp3cc/Camk2d/Klhl24/Psen2/Atpsckmt/Nherf2/Kcnn2/Ank2/Gimap5/Calm1/Ikbkb/Gnai2/Ank3/Orai1/Ndufa4/Tmx1/Slc6a4/Plcg2/Fhl1/Pde4d/Akt2/Oprd1/Tspan13/Tmem168/Gpr39/Hap1/Rapgef3/Stk39/Hsd3b2/Fgf13/Hsd3b6/Pln/Abcb1a/Kcnmb1/Vdr/Abcb1b/Cav1/Ubash3b/Gja1/Kcna5/Htr2a/Dmpk/Atp1a1/Cacng6/Dmd/Rnf207/Casq2/Kcnj12/Tmbim6/Ehd3/Snta1/Pawr/Thy1/Htt/Capn3/Akap5/Hspa2/Usp2/Ppp3ca/Slc9a1/Kcnab2/Ppp3cb/Gnao1/Ubr3/Trpc1/Ryr2/Crhr2/Car2/Kif5b/Nkx2-5/Actn2/Homer1/Cx3cl1/Cnksr3/F2r/Wnk4/Kcnj4/Atp1b3/Atf4/P2ry1/Ptpn22/Casr/Maob/Cacnb2/Slc30a1/Selenon/Cacna2d1/Dysf/Trpv2/Akt1/Akap7/Kcne1/Grm6/Itpr1/Cox17/Wfs1/Scn4b/Snca/Saraf/Kcne2/Kcnf1/Atp1b1/Cav3/Pirt/Sco1/Lpar3/Nol3/Pacsin3/Fmr1/Vdac1/Kcnn4/Ahnak/Amigo1/Jak3/B2m/Kcne5/Reln/Ppif/Slmap/Cyba/Spg7/Mcub/Kcnh2/Bcl2/Nos3/Itgb3/Slc36a2/Ucp2/Abcc8/Oprk1/Jsrp1/Tmem38a/Cacna1c/Gria1/Itgb1/Gpd1l/Atp1a2/Ptgs2/1810037I17Rik/Cd63/Rrad/Dbi/Tspan18/Wnk1/Scn5a/Scn10a/Vmp1/Lyn/Jph2/Fxyd5/Nedd4/Cxcl10/Chd7/Prkce/Fxyd1/Asph/G6pd2/Tesc/Gnb5/Scn1b/Best3/Gem/Slc8b1/Slc8a1/Casq1/Gopc/Creb3/Kcnj2/Rhoa/Atp2b4/Stim1/Oxsr1/Tmem38b/Phb2/P2rx1/P2rx5/Ppp3r1/Kel/Kcng1/Park7/Prnp/Adora1/Dhrs7c/Arf1/Slc6a9/Nipsnap2/Atp1b2/Plcb4/Kcnj11/Arrb2/Atp4a/Serpine1/Gnb2/Taco1/Commd1/Fkbp1a/Chp1/Hrc/Cacnb4/Kcnj3/Ccl2/Vamp2/Kcnq1/Iscu/Ywhah/Stom",239,493
"49","GO:0016054","organic acid catabolic process","128/6079","235/17059",0.54468085106383,1.52849327821975,6.06998651088784,2.33813417704169e-09,1.32730866943135e-07,1.05611586981789e-07,"Hexb/Lpin1/Mtrr/Dlst/Adhfe1/Echdc1/Etfdh/Abcd1/Mccc1/Acad9/Tdo2/Aldh5a1/Mtor/Gstz1/Gldc/Gnpda2/Eci1/Npl/Acadm/Etfb/Renbp/Ddo/Cpt1a/Acat1/Sardh/Cpt1b/Auh/Cpt2/Fah/Gnpda1/Aldh1l1/Scp2/Ldhd/Hsd17b4/Etfa/Phyh/Gls/Hibch/Acox1/Akt2/Mlycd/Hadh/Got1/Acaa2/Acmsd/Slc25a44/Pex2/Ehhadh/Abat/Acot7/Hibadh/Ido2/Ido1/Afmid/Tha1/Nagk/Idua/Ppat/Hexa/Hacl1/Abhd3/Bckdk/Irs2/Acsl5/Slc16a1/Aig1/Ppm1k/Pipox/Nudt8/Pex7/Glud1/Got2/Mat1a/Akt1/Akr1a1/Idnk/Hmgcl/Aldh6a1/Dld/Ddah1/Scly/Acad11/Lonp2/Sord/Slc16a3/Acadl/Cyp4f13/Ftcd/Acacb/Aldh4a1/Decr2/Acsf3/Ilvbl/Acad8/Nos3/Nudt7/Oaz1/Acadsb/Aldh1l2/Oat/Gcdh/Dbt/Lpin3/Hdc/Acadvl/Dbi/Pon3/Sdsl/Acot8/Decr1/Atp2b4/Nudt19/Irs1/Acaa1a/Echs1/Ldha/Ech1/Qprt/Abhd1/Bcat2/Acads/Ivd/Mtln/Hadha/Hadhb/Acad12/Kyat1/Crat",128,235
"50","GO:0046395","carboxylic acid catabolic process","128/6079","235/17059",0.54468085106383,1.52849327821975,6.06998651088784,2.33813417704169e-09,1.32730866943135e-07,1.05611586981789e-07,"Hexb/Lpin1/Mtrr/Dlst/Adhfe1/Echdc1/Etfdh/Abcd1/Mccc1/Acad9/Tdo2/Aldh5a1/Mtor/Gstz1/Gldc/Gnpda2/Eci1/Npl/Acadm/Etfb/Renbp/Ddo/Cpt1a/Acat1/Sardh/Cpt1b/Auh/Cpt2/Fah/Gnpda1/Aldh1l1/Scp2/Ldhd/Hsd17b4/Etfa/Phyh/Gls/Hibch/Acox1/Akt2/Mlycd/Hadh/Got1/Acaa2/Acmsd/Slc25a44/Pex2/Ehhadh/Abat/Acot7/Hibadh/Ido2/Ido1/Afmid/Tha1/Nagk/Idua/Ppat/Hexa/Hacl1/Abhd3/Bckdk/Irs2/Acsl5/Slc16a1/Aig1/Ppm1k/Pipox/Nudt8/Pex7/Glud1/Got2/Mat1a/Akt1/Akr1a1/Idnk/Hmgcl/Aldh6a1/Dld/Ddah1/Scly/Acad11/Lonp2/Sord/Slc16a3/Acadl/Cyp4f13/Ftcd/Acacb/Aldh4a1/Decr2/Acsf3/Ilvbl/Acad8/Nos3/Nudt7/Oaz1/Acadsb/Aldh1l2/Oat/Gcdh/Dbt/Lpin3/Hdc/Acadvl/Dbi/Pon3/Sdsl/Acot8/Decr1/Atp2b4/Nudt19/Irs1/Acaa1a/Echs1/Ldha/Ech1/Qprt/Abhd1/Bcat2/Acads/Ivd/Mtln/Hadha/Hadhb/Acad12/Kyat1/Crat",128,235
"51","GO:0086004","regulation of cardiac muscle cell contraction","32/6079","39/17059",0.82051282051282,2.30253795116437,6.05929180974923,3.49108801280198e-09,1.96427766242434e-07,1.56294075356556e-07,"Dsc2/Dsg2/Akap6/Pkp2/Adrb1/Gata4/Ctnna3/Atp2a2/Akap9/Sri/Ank2/Pde4d/Gja5/Jup/Dsp/Fgf13/Pln/Cav1/Cacna1h/Atp1a1/Casq2/Ryr2/Hcn4/Cav3/Cacna1c/Atp1a2/Scn5a/Fxyd1/Kcnj2/Adora1/Trpm4/Myh7b",32,39
"52","GO:0015748","organophosphate ester transport","91/6079","155/17059",0.587096774193548,1.64752161062144,6.02565595172084,3.59584255175653e-09,2.00547078456737e-07,1.59571738723378e-07,"Atp8a2/Slc35a5/Abcd1/Clptm1l/Slc25a16/Cd47/Abcc4/Slc25a19/Abca4/Atp8a1/Calhm4/Calhm5/Pitpna/Abca3/Tmem30a/Slc25a4/Ano4/P2rx7/Prelid3b/Bltp1/Ank/Slc25a23/Slc25a31/Slc37a2/Prelid2/Lrrc8b/Lrrc8c/Scp2/Abcc5/Vapa/Slc17a9/Epg5/Abcb1a/Abcb1b/Atp9b/Gja1/Tmem241/Osbp/Plscr1/Slc25a42/Plscr2/Xrcc4/Tmem41b/Trpc5/Osbpl8/Calhm2/Esyt1/C2cd2l/Pitpnm2/Slc37a4/Apoe/Vdac2/Slc66a2/Pitpnm1/Slc35d3/Slc35d2/Slc25a5/Slc25a32/Prelid1/Kcnn4/Scarb1/Abcg1/Slc35a2/Slc37a1/Slc25a24/Abca12/Atg9b/Mttp/Slc35a3/Atp11a/Slc35c1/Dbi/Vmp1/Slc46a2/Slc35a1/Scarb2/Abca7/Slc35b4/Pctp/Slc35c2/Atg9a/Slc35b1/Osbpl5/Ano3/Atp9a/Cptp/G6pc3/Atp10d/Slc4a1/Osbpl2/Lrrc8a",91,155
"53","GO:1901136","carbohydrate derivative catabolic process","132/6079","246/17059",0.536585365853659,1.50577558086816,5.94540934290756,4.68895171781568e-09,2.52647076456543e-07,2.01026779266924e-07,"Zbtb20/Prkaa1/Hexb/Naga/Pgk1/Pfkfb1/Cdadc1/Hk1/Hkdc1/Edem3/Esrrb/Fbxo6/Kat2b/Ppara/Mtor/Tgfb1/Gnpda2/Npl/P2rx7/Sik2/Renbp/Gns/Nudt9/Nudt11/Cemip/Btk/Entpd4/Gnpda1/Mfsd8/Nudt18/Eno1b/Nt5m/Eno1/Fkrp/Entpd1/Pde4d/Mtch2/Pgam1/Hk2/Pfkp/Aldoart1/Mpi/Man1a/Htr2a/Manba/Tigar/Hmmr/Insr/Stat3/Pfkfb2/Slc9a1/Nagk/Nt5c2/Idua/Naglu/Aldh1a1/Cemip2/Hexa/Ampd3/Enpp4/Trim63/Nudt3/Nt5c3/Fuca2/Pde4a/Mgat1/Ncor1/Prxl2c/Ctsl/Pde7b/Enpp1/Fuca1/App/Gale/Entpd5/Hprt1/Ctbs/Actn3/Ppp2ca/Pde4c/Dera/Pfkm/Hif1a/Ngly1/Prkag1/Dctd/Pfkl/Neu3/Galns/Cbfa2t3/Bpgm/Hint1/Nt5c1a/Gm2a/Ucp2/Slc4a4/Hgsnat/Prkaca/Gpd1l/Prkag2/Stt3b/Pklr/Gba1/Ppargc1a/Zbtb7a/Neu1/Psap/Ier3/Nudt4/Gpi1/Gba2/Eno3/Cd44/Pgam2/Gapdh/Nt5c/Galt/Upp1/Eno2/Tpi1/Prkag3/Nt5e/Gusb/Prkaa2/Sgsh/Aldoc/Cst3/Aldoa/Slc4a1/Uchl1/Ogdh/Edem2",132,246
"54","GO:0055006","cardiac cell development","74/6079","120/17059",0.616666666666667,1.73050117892197,5.97511979472829,5.30024316291737e-09,2.83184420418728e-07,2.25324800008676e-07,"Nrap/Akap6/Adrb1/Edn1/Fhod3/Gata4/Sorbs2/Hey2/Ppara/Mtor/Adprhl1/Slc25a4/Prkg1/Alpk2/Ccn4/Tomm70a/Tcap/Dyrk1a/Nkx2-6/Trip10/Nr3c1/Camk2d/Bves/Tgfbr3/Sgcb/Cxadr/Mef2a/Tbx18/Prickle1/Mylk3/Asb2/Pbrm1/Akap13/Lmna/Adra1b/Naglu/Nkx2-5/Actn2/Pin1/Sgcd/Prox1/Pdlim5/Inhba/Plec/Vegfa/Popdc2/Map2k4/Srf/Cav3/Myo18b/Nebl/Pi16/Bmp10/Alpk3/Atg7/Acvr1b/Zmpste24/Myh6/Fhl2/Ttn/Xirp1/Csrp3/G6pd2/Lrrc10/Cdk1/Slc8a1/Smad6/Speg/Lrrc27/Myocd/Jag1/Actc1/Notch1/Myl2",74,120
"55","GO:0006979","response to oxidative stress","202/6079","412/17059",0.490291262135922,1.37586422779679,5.74633008451151,1.16866625069278e-08,5.85069293063361e-07,4.65529216811396e-07,"Ndufb4/Ndufb4c/Ndufb4b/Sod1/Fxn/Prkaa1/Edn1/Banf1/Kpna4/Ndufa6/Ppargc1b/Pdcd10/Fos/Mdm2/Mapk1/Gab1/Rela/Smpd3/Coa8/Etfdh/Abcd1/Gclc/Ncoa7/Selenok/Slc1a1/Msra/Jak2/Kat2b/Gclm/Stk24/Cryab/Ptk2b/Atp2a2/Prdx3/Abcc9/Axl/Msrb3/Vrk2/Srxn1/Aifm1/Prdx4/Pnpt1/Btk/Selenos/Stk26/Fer/Prdx2/Rbm11/Chchd4/Usp25/Kcmf1/Pycr2/Tlr4/Rrm2b/Foxo1/Trap1/Oxr1/Chuk/Hmox2/Capn2/Stat6/Pex2/Kcna5/Fgf8/Pnpla8/Pnkp/Arl6ip5/Tmem161a/Nfkb1/Prkn/Pawr/Aldh3a2/Mb/Adam9/Sod2/Eif2s1/Mt3/Naglu/Txn2/Anxa1/Map1lc3a/Aldh1a1/Car3/Aqp1/Stx4a/Becn1/Atf4/Camk2g/Rcan2/Aifm2/Apoe/Lrrk2/Ndufs8/Aldh3b1/Naprt/Selenon/Keap1/Comt/Tnfaip3/Rhob/Txnrd2/Map3k5/Mapk9/Capn1/Dgkk/Ect2/Gsr/Akt1/Prdx5/Ppp1r15b/Prdx1/Rcan1/Ero1a/App/Ide/Dcaf11/Rbpms/Snca/Cd36/Map2k4/Scly/Bmal1/Msrb2/Gch1/Hif1a/Epor/Slc25a24/Pink1/Atg7/Slc11a2/Meak7/Ppif/Ubr4/Alox5/Ndufs2/Cd38/Gpx3/Psmb5/Bcl2/Nos3/Nfe2l2/Gja3/Coq7/Txnip/Plekha1/Ucp2/Atox1/Klf2/Mtf1/Zc3h12a/Ptgs2/Txn1/Ppargc1a/Htra2/Rlig1/Epas1/Psap/Prkca/G6pd2/Ndufa12/Mpo/Cdk1/Pld2/Pdgfd/Slc8a1/Gpx4/Akr1b1/Trim25/Lias/Lonp1/Mpv17/Gpx1/Nr4a3/Oxsr1/Ube3a/Fancd2/Alad/Cdkn2a/Map2k1/Atrn/Ankzf1/Hspb1/Ptprn/Nfe2l1/Park7/Prnp/Slc23a2/Bnip3/Pdk2/Chchd2/Gpx7/Prkaa2/Ptgs1/Cst3/Mapk3/Slc4a1/Pla2r1/Ppia/Xbp1/Romo1/Endog/Cat",202,412
"56","GO:0009191","ribonucleoside diphosphate catabolic process","71/6079","116/17059",0.612068965517241,1.71759902660941,5.77025009478895,1.68715239774784e-08,8.06534958261712e-07,6.41745502459527e-07,"Zbtb20/Prkaa1/Pgk1/Pfkfb1/Hk1/Hkdc1/Esrrb/Kat2b/Ppara/Mtor/P2rx7/Sik2/Nudt9/Entpd4/Mfsd8/Nudt18/Eno1b/Eno1/Fkrp/Entpd1/Mtch2/Pgam1/Hk2/Pfkp/Aldoart1/Mpi/Htr2a/Tigar/Insr/Stat3/Pfkfb2/Ampd3/Trim63/Ncor1/Prxl2c/Enpp1/App/Gale/Entpd5/Actn3/Ppp2ca/Pfkm/Hif1a/Prkag1/Pfkl/Cbfa2t3/Bpgm/Ucp2/Slc4a4/Prkaca/Prkag2/Pklr/Ppargc1a/Zbtb7a/Ier3/Gpi1/Eno3/Pgam2/Gapdh/Galt/Eno2/Tpi1/Prkag3/Nt5e/Prkaa2/Aldoc/Aldoa/Slc4a1/Uchl1/Ogdh/Nudt5",71,116
"57","GO:0000422","autophagy of mitochondrion","65/6079","104/17059",0.625,1.75388632998849,5.73789501387227,2.09515206643605e-08,9.7233407579565e-07,7.73668907513765e-07,"Dnm1l/Atg3/Snx7/Fbxo7/Tspo/Mfn2/Cttn/Slc25a4/Eif2ak1/Atg2a/Bnip3l/Retreg1/Lrba/Dele1/Gabarapl2/Parl/Tafazzin/Hk2/Atp5if1/Ulk3/Fundc2/Cisd2/Tigar/Prkn/Atg10/Htt/Clec16a/Atg2b/Eif2s1/Map1lc3a/Becn1/Arhgap26/Timm23/Slc25a46/Atg4d/Abi2/Atg4a/Slc25a5/Ube2a/Fkbp8/Vdac1/Pink1/Mul1/Atg7/Tomm7/Atg9b/Rb1cc1/Vps13d/Gba1/Vps13c/Igtp/Irgm2/Gabarap/Fbxl4/Htra2/Stub1/Wipi1/Cdkn2a/Phb2/Atg9a/Nipsnap3b/Bnip3/Nipsnap2/Sqstm1/Fis1",65,104
"58","GO:0044042","glucan metabolic process","59/6079","92/17059",0.641304347826087,1.79963988642297,5.72222313961981,2.37902821881119e-08,1.09607691414504e-06,8.7212888021408e-07,"Adrb1/Ppp1r1a/Atg3/Dyrk2/Esrrb/Mtor/Inpp5k/Acadm/Atg2a/Pygm/Nr1d1/Ppp1r3d/Gbe1/Sorbs1/Pygl/Ppp1r3g/Akt2/Ppp1r3a/Phka2/Il6st/Npc1/Rubcnl/Insr/Phkg2/Atg2b/Adra1b/Ppp1r2/Slc37a4/Irs2/Epm2a/Gyg1/Gaa/Comt/Ppp1ca/Phka1/Enpp1/Akt1/Ppp1r3b/Ppp1r3c/Per2/Pfkm/Rb1cc1/Prkag2/Agl/Pgm1/Phkb/Stbd1/Pgm2/Wipi1/Gfpt1/Irs1/Ppp1cb/Grb10/Prkag3/Ugp2/Phkg1/Pygb/Gys1/Igf2",59,92
"59","GO:0005977","glycogen metabolic process","58/6079","90/17059",0.644444444444444,1.80845168247702,5.72171413115146,2.4025924535016e-08,1.09896998700454e-06,8.74430846764762e-07,"Adrb1/Ppp1r1a/Atg3/Dyrk2/Esrrb/Mtor/Inpp5k/Acadm/Atg2a/Pygm/Nr1d1/Ppp1r3d/Gbe1/Sorbs1/Pygl/Ppp1r3g/Akt2/Ppp1r3a/Phka2/Il6st/Rubcnl/Insr/Phkg2/Atg2b/Adra1b/Ppp1r2/Slc37a4/Irs2/Epm2a/Gyg1/Gaa/Comt/Ppp1ca/Phka1/Enpp1/Akt1/Ppp1r3b/Ppp1r3c/Per2/Pfkm/Rb1cc1/Prkag2/Agl/Pgm1/Phkb/Stbd1/Pgm2/Wipi1/Gfpt1/Irs1/Ppp1cb/Grb10/Prkag3/Ugp2/Phkg1/Pygb/Gys1/Igf2",58,90
"60","GO:0005996","monosaccharide metabolic process","144/6079","279/17059",0.516129032258065,1.44837064670017,5.61852416566684,2.73215921812141e-08,1.24079059348685e-06,9.87274977615903e-07,"Prkaa1/Pgk1/Pfkfb1/Hk1/Hkdc1/Uxs1/Dyrk2/Gclc/Esrrb/Dlat/Kat2b/Ppara/Acadm/Pgp/Cpt1a/Nln/Fpgt/Gnpda1/Nr3c1/Slc25a13/Sorbs1/Eno1b/H6pd/Pdha1/Eno1/Pcx/Fkrp/Ppp1r3g/Man2b1/Pgam1/Akt2/Mlycd/Foxo1/Man2c1/Hk2/Pfkp/Got1/Ganc/Mpi/Gmppb/Tigar/Pmm2/Insr/Prkn/Mst1/Phkg2/Wdtc1/Pfkfb2/Nisch/Adra1b/Pdk3/Aldh1a1/Bckdk/Atf4/Slc37a4/Irs2/Slc25a12/Pmm1/Atf3/Pdk1/Fuca2/Selenon/Man1c1/Ppp1ca/Phka1/Akt1/Akr1a1/Bad/Ero1a/Fuca1/Gale/Man2b2/Ppp1r3b/Rgn/Sirt7/Actn3/Per2/Pfkm/Hif1a/Sord/Prkag1/Pdhb/Acacb/Pofut2/Pfkl/Zmpste24/Atp1a3/Oma1/Prkaca/Fbn1/Glb1/Prkag2/Atp1a2/Rora/Pgm1/Ppargc1a/Phkb/Bola3/G6pd2/Pgm2/Pdk4/B4galt1/Slc35b4/Akr1b1/Stk11/Gpi1/Ranbp2/Slc25a11/Cox11/Eno3/Hectd4/Pgam2/Gapdh/Irs1/Lcmt1/Rbks/Galt/Eno2/Tpi1/Gnb3/Prkag3/Mdh2/Mdh1/Nfe2l1/Slc23a2/Fuom/Adipor1/C1qtnf12/Ldha/Pdk2/Phkg1/Kcnj11/Slc25a10/Inppl1/Aldoc/Aldoa/Oas1c/G6pc3/Dhdh/Gpd2/Igf2/Kcnq1/Nudt5/Galk2",144,279
"61","GO:0072523","purine-containing compound catabolic process","95/6079","169/17059",0.562130177514793,1.57745989442751,5.61344292530702,3.41670784432662e-08,1.51912087232368e-06,1.20873742361676e-06,"Zbtb20/Prkaa1/Pgk1/Pfkfb1/Hk1/Hkdc1/Abcd1/Esrrb/Kat2b/Ppara/Mtor/P2rx7/Sik2/Acat1/Nudt9/Nudt11/Entpd4/Mfsd8/Nudt18/Eno1b/Eno1/Fkrp/Entpd1/Pde4d/Mtch2/Nudt17/Pgam1/Mlycd/Hk2/Pfkp/Aldoart1/Mpi/Nudt13/Htr2a/Tigar/Acot7/Insr/Stat3/Pfkfb2/Nt5c2/Ampd3/Enpp4/Trim63/Nudt3/Nudt8/Pde4a/Ncor1/Prxl2c/Pde7b/Vnn1/Enpp1/App/Gale/Hprt1/Actn3/Ppp2ca/Pde4c/Pfkm/Acot2/Hif1a/Prkag1/Pfkl/Cbfa2t3/Bpgm/Hint1/Nt5c1a/Nudt7/Ucp2/Slc4a4/Prkaca/Prkag2/Pklr/Ppargc1a/Nudt12/Fitm2/Zbtb7a/Ier3/Nudt4/Gpi1/Eno3/Pgam2/Gapdh/Nudt19/Nt5c/Galt/Eno2/Tpi1/Prkag3/Nt5e/Prkaa2/Aldoc/Aldoa/Slc4a1/Uchl1/Ogdh",95,169
